[2019-08-15T14:32:08]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:32:09]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:32:11]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:32:15]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:32:16]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:32:23]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:32:24]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:32:36]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:32:37]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:32:44]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:32:45]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:32:46]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:32:47]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:32:48]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:32:48]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:32:50]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:32:51]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:03]: [System] bd [0] ch [1] par [IMonH] val [11.95]; 
[2019-08-15T14:33:03]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:06]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:06]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:09]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:10]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:19]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:33:20]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:22]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:23]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:29]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:30]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:32]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
